User_ID,Age,Gender,Location,Device_Type,Ad_Platform,Viewing_Hours,Clicks,Purchase_Made,Income,Ad_Spent,Demographic_Group,Frequency,Engagement_Score
8982,39,Other,Urban,Desktop,TV,2.0716882293378203,1,No,101031.40340587088,825.5029365968304,C,1,33.23138791873961
8983,56,Other,Rural,Tablet,TV,6.006426308789864,1,No,115556.12794185508,638.2834415864749,D,18,41.43432940770826
8984,59,Male,Urban,Tablet,TV,4.476632504783121,3,No,71987.70085736632,405.6199793591074,A,3,75.57927764011858
8985,46,Other,Rural,Tablet,TV,2.023638241223934,1,No,65239.077098917325,829.4427271900953,B,14,23.673125030788167
8986,25,Male,Rural,Tablet,TV,8.883827098070421,1,No,46524.59119432469,433.12968458299116,B,7,82.79264139878474
8987,40,Male,Urban,Mobile,Streaming,4.3552755926734985,0,No,101265.44659328095,147.56613600994547,D,16,97.12762623418826
8988,30,Female,Urban,Mobile,TV,5.988399756074366,1,No,126321.03470747055,890.9887776924195,C,10,96.13933377425901
8989,33,Male,Suburban,Desktop,Social Media,2.5303763538527138,4,No,106254.46544111392,500.19372841839254,B,11,3.9345902375168884
8990,65,Female,Rural,Tablet,Digital,3.4680495502435003,1,Yes,71014.7543007042,390.31320754831484,B,5,47.6849253855544
8991,63,Male,Suburban,Tablet,Streaming,0.48983838546527436,1,No,148339.6182511545,922.2050593396938,B,2,22.817160044853612
8992,33,Female,Suburban,Desktop,Social Media,4.8321433261504545,3,Yes,20802.465294645455,326.66218965930193,C,3,1.1882182837882782
8993,38,Other,Urban,Desktop,TV,3.448460738215232,3,No,60285.68679802295,973.1495898665855,D,7,42.5079941585101
8994,62,Male,Urban,Desktop,TV,3.2940377107080323,0,No,145863.76054768235,125.68807295736508,D,2,68.32855952535638
8995,47,Female,Suburban,Desktop,Social Media,8.89943290859145,1,No,70099.58578414207,702.7387922177444,C,3,2.5491925419986905
8996,25,Male,Urban,Tablet,Streaming,7.038698982153427,1,No,100619.61094677399,153.71416042325575,D,13,56.738341652359395
8997,55,Female,Rural,Mobile,Digital,4.572895264980263,2,Yes,51159.340594091744,181.793645629815,C,6,6.917925550965364
8998,41,Female,Urban,Tablet,Digital,1.9535120726570843,5,No,109701.36614516856,964.6897213815915,A,5,63.523304499652426
8999,25,Male,Urban,Desktop,Digital,9.732514044561892,1,No,104334.56574560942,928.3129043328757,A,11,49.00684107183045
9000,27,Male,Rural,Mobile,Digital,0.7476529062418558,1,No,100226.68370425547,859.4300618467165,B,11,67.22687724954288
9001,63,Other,Urban,Tablet,TV,1.3610603518478648,0,Yes,68884.22659390073,711.0652661530265,B,18,10.865516033199185
9002,40,Other,Suburban,Desktop,Streaming,2.7032153926038074,0,No,144323.0328020569,520.0668976562331,C,19,68.05657598360828
9003,25,Other,Suburban,Mobile,TV,9.545283553255931,2,No,103669.22622690257,710.2983245466622,A,15,25.21469841658066
9004,42,Male,Suburban,Mobile,Streaming,2.788821052972593,1,Yes,32070.97783900969,601.5714193668026,B,5,0.25379876125297685
9005,49,Other,Urban,Desktop,Digital,4.914263219835439,3,No,115732.27420960568,866.9749554593235,B,8,88.20705418951226
9006,22,Female,Urban,Mobile,Social Media,7.611647290806153,1,Yes,61541.57481622236,769.1357535582761,A,18,37.07759445564983
9007,32,Male,Urban,Tablet,Social Media,9.291856337161613,4,No,62919.24844316742,712.8900671598806,A,10,91.99491763905027
9008,31,Female,Suburban,Tablet,TV,6.050900092692077,1,No,49355.62758968046,273.9188946300952,D,14,52.35916676964186
9009,37,Female,Urban,Tablet,Social Media,3.8427740275295355,1,No,104236.40090768362,693.0504841552839,B,3,14.477252140883412
9010,39,Female,Rural,Mobile,TV,9.855086500603568,1,No,144255.7964727193,537.8193274253749,D,4,73.60393362422037
9011,46,Male,Urban,Mobile,TV,0.26162625144107166,1,No,126422.96773542972,800.1924620677273,D,1,96.4438314992632
9012,61,Male,Suburban,Desktop,Streaming,8.321731664465254,0,No,140133.172102817,509.19925432963714,A,8,69.78184930151356
9013,58,Other,Rural,Desktop,Digital,2.774298193546537,2,No,140997.28992587206,548.0254864373635,B,5,88.40845783691668
9014,27,Other,Rural,Mobile,Digital,8.174518126738354,1,No,20200.95332542322,473.6062987549162,C,2,14.458750767192697
9015,34,Other,Suburban,Tablet,Digital,1.621668782666319,2,Yes,101162.3609240985,985.7629909381396,C,12,13.914140736648495
9016,25,Other,Rural,Mobile,Digital,3.4681841503719335,1,No,140911.47300308492,634.3441393009748,D,10,4.827401278899767
9017,22,Female,Rural,Tablet,Streaming,0.559713268618407,2,Yes,91683.30772770163,920.2531361734243,C,11,45.73937851102327
9018,32,Male,Rural,Desktop,Digital,1.9962225608436512,0,No,108424.12248468437,884.6355261540771,C,5,24.07929680314309
9019,30,Other,Rural,Mobile,Digital,6.027923363881934,0,No,76775.28781402408,777.4906314671088,A,1,80.61422444295313
9020,46,Female,Rural,Mobile,Social Media,7.6150205635207495,2,No,130740.84266704672,554.056960364372,A,18,13.928075388620108
9021,40,Male,Urban,Mobile,Digital,9.112267942765339,2,No,41232.03951840286,584.6124611547173,B,15,98.47703680574348
9022,18,Male,Suburban,Tablet,Digital,1.1968553675881033,0,No,31975.461743779815,940.854859756294,D,6,65.48392003357924
9023,42,Male,Suburban,Desktop,TV,1.4057285229267702,1,No,68441.8777216856,307.6262852597883,A,7,30.820626141137453
9024,42,Female,Urban,Tablet,TV,9.387755512861176,1,No,30255.05410740964,805.409959266728,D,6,95.86830067219758
9025,36,Other,Urban,Desktop,Digital,7.659746593229758,5,No,38406.580634477985,367.6773982429735,A,5,75.0812209212458
9026,60,Male,Suburban,Tablet,TV,5.397514560148039,1,No,40473.80451824235,152.4926465360147,D,9,8.821719774888681
9027,19,Female,Suburban,Desktop,Social Media,4.767255651922064,2,No,20643.56953909831,455.40184167326305,D,12,89.47436281968065
9028,,Male,Urban,Tablet,Social Media,1.5771592028800485,3,No,125832.94207151233,570.1574869247092,C,15,64.35464375420047
9029,34,Female,Urban,Mobile,Social Media,3.793013383826591,2,Yes,136023.89065821155,218.68020045231168,D,19,21.432804974929276
9030,37,Other,Rural,Tablet,Streaming,3.7260477098177636,2,No,25210.53011362517,772.4518302163851,A,16,1.9839743696724477
9031,20,Other,Urban,Mobile,Social Media,6.483464948529718,1,Yes,50294.13687532466,768.0313681297386,D,3,80.02704169587753
9032,59,Male,Urban,Mobile,Digital,5.989049582602607,0,No,64341.391972115736,757.6061681387138,A,5,46.52455351865503
9033,27,Other,Rural,Mobile,Social Media,0.5971102987031163,4,No,123770.95741317925,388.88739370349316,A,8,11.828047299757072
9034,56,Other,Rural,Tablet,Social Media,8.484801395164084,1,No,50323.90758409027,548.0173392515302,C,1,59.28462242569336
9035,19,Female,Suburban,Mobile,Social Media,9.375477300608564,1,Yes,71900.5679018954,256.5040809053579,D,6,80.47748103158305
9036,49,Female,Suburban,Tablet,Social Media,7.802083816230577,1,Yes,146588.51611044887,494.17458173775526,A,3,65.38927267850738
9037,49,Male,Urban,Desktop,TV,1.7838437977481292,2,No,127607.49375620125,959.7778170008839,A,4,82.91220560131724
9038,58,Female,Rural,Tablet,Social Media,1.7216832941137628,2,No,32956.27092725847,372.2436563253715,D,5,65.05369832633366
9039,46,Other,Rural,Tablet,Social Media,7.261121651569413,5,No,61540.276753555496,144.0374823809442,D,9,99.97697747381343
9040,56,Female,Suburban,Tablet,TV,4.408676159353973,2,No,95004.3179302619,381.14806549096346,A,8,39.95421939363939
9041,64,Other,Suburban,Desktop,TV,7.788038554302315,1,No,108775.14437031452,851.604634060341,D,4,17.272030179628416
9042,31,Male,Urban,Desktop,Streaming,0.7547901123652334,2,No,103803.62829559119,916.1270792194354,B,15,83.3412917840456
9043,65,Other,Rural,Desktop,Digital,7.16436490310582,1,No,30971.861793346587,108.5870615946337,D,10,41.87249225319587
9044,44,Female,Suburban,Mobile,Streaming,4.2409595694571145,0,No,149117.47998933186,532.2744519653892,B,18,52.3414477221316
9045,35,Female,Urban,Tablet,TV,0.3098489158315654,1,No,43784.01778784589,953.3049820473457,A,8,69.70975285350734
9046,18,Female,Urban,Tablet,TV,5.451579561435339,5,No,42851.47368081059,213.12207617132054,C,11,9.610040398869158
9047,58,Female,Urban,Mobile,TV,6.990358504781887,1,No,51445.64184032465,156.36185963460883,A,11,16.514989750338906
9048,28,Male,Suburban,Mobile,Streaming,5.282395444714415,1,No,73392.98827579129,782.2714728129172,D,17,21.046063445278907
9049,33,Other,Suburban,Tablet,Social Media,1.228799419389992,2,No,61711.745837022565,676.0295072366558,A,8,25.429683217401365
9050,26,Female,Suburban,Mobile,Digital,8.159091207073338,2,Yes,86563.23050886819,749.0695569874304,D,5,58.500105541097014
9051,60,Other,Suburban,Mobile,Digital,3.170848304850089,3,Yes,138395.0408115517,344.64590857208975,B,19,78.55833197379623
9052,38,Male,Suburban,Desktop,Social Media,9.214598684638458,4,No,25262.23407830137,463.00373030556534,D,8,73.15529722148851
9053,35,Other,Rural,Mobile,Digital,9.068754563429419,3,No,70300.96343923148,616.2634699889489,C,5,13.518543304584385
9054,33,Female,Rural,Mobile,Social Media,2.0036244553664897,6,No,148158.9087885936,785.0262997855929,C,11,42.00040446160417
9055,63,Other,Rural,Tablet,Streaming,4.763653833306911,2,No,52235.37893770335,386.81777186069075,D,9,76.20465764808115
9056,49,Female,Rural,Mobile,TV,1.373655239069499,1,No,126406.72095824052,464.9253056116176,C,9,34.88186767546678
9057,46,Female,Urban,Mobile,Social Media,6.77746989470935,2,No,70958.52598006667,582.787043448154,C,4,25.575408134963173
9058,46,Male,Urban,Mobile,Social Media,8.519169450251162,1,No,138332.8093175185,105.65330401459966,C,9,8.4480585171381
9059,20,Male,Rural,Desktop,TV,6.48373294040954,2,No,102804.1826835389,862.2679473017098,A,14,58.370193615078115
9060,52,Other,Suburban,Tablet,TV,2.60474848845503,4,No,136125.82269084005,661.5906766206227,D,15,23.624548242008082
9061,65,Other,Rural,Desktop,Digital,0.7631474479168532,4,Yes,102511.2089580238,174.148085455155,A,7,37.94812624896041
9062,27,Female,Rural,Mobile,Social Media,0.692604763302529,1,No,135736.09357552414,418.08736621653674,C,16,44.680132739482104
9063,42,Female,Urban,Tablet,TV,6.109280808712562,4,No,137533.54772479873,261.19102909600804,B,16,29.799393475666502
9064,24,Female,Suburban,Tablet,Digital,9.533286033087945,2,Yes,58945.655810789445,135.76548531381013,A,4,96.38260550157244
9065,45,Female,Urban,Mobile,Streaming,6.952781777497804,2,No,129045.1882639104,379.9609076938497,B,6,81.70789512627917
9066,64,Male,Suburban,Desktop,Social Media,7.306261671204661,1,No,129205.57828979428,885.7314201759903,D,17,14.95525205927265
9067,27,Female,Urban,Mobile,Streaming,3.293003356520461,1,No,111659.34045826236,160.628967579041,A,12,11.073398895949593
9068,54,Male,Rural,Desktop,TV,5.860385563112292,2,Yes,51349.0054051231,889.5801045517042,B,15,44.20716138847567
9069,49,Other,Suburban,Mobile,TV,3.165999863478548,1,No,34020.55718672228,296.3673182512848,C,3,53.76377391432177
9070,36,Other,Urban,Tablet,Social Media,9.016657470555998,5,No,100343.666938688,959.7928789601601,A,19,18.27323637601147
9071,25,Male,Rural,Tablet,Streaming,1.3251398168658224,0,No,105009.56316681506,297.71179668111887,D,11,60.081385253994114
9072,53,Female,Urban,Desktop,TV,6.320244976740465,3,No,146128.81503988628,870.3961547524569,C,5,52.83068561471652
9073,23,Other,Urban,Mobile,Social Media,7.308448356484451,3,No,71760.67088507637,925.8858849001421,B,2,42.773813526711194
9074,32,Male,Urban,Desktop,Social Media,6.984901058389939,4,Yes,113953.87961576863,929.8954003050568,C,15,24.692991477586588
9075,22,Other,Rural,Tablet,Social Media,2.5731667018905977,3,Yes,134290.31970410686,211.3768874269049,D,10,41.21715927859042
9076,36,Female,Suburban,Tablet,TV,4.860317335865418,0,No,123846.62036217743,703.9752252573493,D,14,93.99128633297047
9077,39,Male,Urban,Desktop,TV,6.6334683144230375,2,No,72556.2646884616,841.0440719593071,A,2,40.998779702787836
9078,31,Other,Rural,Desktop,Social Media,9.309431322375929,2,Yes,51130.467818115154,762.345155634028,C,13,75.58043295492266
9079,49,Female,Urban,Desktop,Digital,4.996599853601891,2,Yes,24158.551446765065,526.1359287175567,A,19,1.6901482454549699
9080,42,Male,Suburban,Desktop,Social Media,3.0050882142894295,1,Yes,118551.4096535355,947.2241644489698,B,1,14.82753553009134
9081,19,Male,Urban,Desktop,Social Media,3.865209337461902,2,Yes,70021.92152849547,261.8375664357687,B,6,24.67275111995624
9082,59,Male,Rural,Mobile,Social Media,5.413190281025164,2,Yes,85241.66596885084,889.8300404694137,A,13,66.07622564475227
9083,63,Male,Urban,Desktop,Digital,9.763588057077518,2,No,147697.38711712632,316.9893458940398,D,4,53.74314430943099
9084,34,Other,Urban,Desktop,Streaming,6.2833160662645255,1,No,20621.643496298228,505.4868484383811,C,14,59.45362752097259
9085,19,Male,Suburban,Tablet,TV,1.5473616100622778,2,No,55816.688036428815,516.2866606129564,C,9,43.95697337842698
9086,61,Male,Suburban,Tablet,TV,8.431440882350286,1,No,147542.9837153633,360.47451188416943,C,12,76.5298813844238
9087,36,Male,Suburban,Mobile,Streaming,1.8144719724946545,3,No,83435.04704942732,355.7057426398271,A,4,11.338976529594646
9088,62,Male,Urban,Desktop,Social Media,0.3874619896236664,3,No,141895.75870916434,436.2025251775754,D,2,45.27814163504134
9089,53,Male,Rural,Desktop,Social Media,1.0020995411009392,1,No,130682.30543181847,111.64790819305762,D,9,72.65457380171328
9090,42,Female,Urban,Tablet,TV,7.861217676528708,2,No,112514.78097809167,317.76209709251606,A,13,39.93877688494489
9091,65,Other,Urban,Tablet,Social Media,9.018956750881237,1,No,112787.1542203581,956.1082020990975,A,6,36.246820852996976
9092,41,Female,Urban,Tablet,Streaming,2.682032535749804,2,No,20602.77820069207,747.2136774047574,A,2,48.157910433163195
9093,59,Other,Urban,Desktop,TV,4.981097707721553,2,No,58635.900136501725,500.207443958022,B,3,2.6868917658743663
9094,22,Male,Suburban,Desktop,Digital,5.972230158498179,2,No,77312.22399928077,100.88147395132107,D,12,76.03555217469541
9095,38,Other,Suburban,Mobile,Social Media,4.186904160719534,0,No,87574.61958182459,737.2858151608259,A,16,74.2766571756021
9096,57,Male,Suburban,Tablet,Streaming,0.6532401865103521,3,No,77700.19045017878,543.6286300956815,D,7,83.62545493650543
9097,26,Male,Suburban,Tablet,TV,0.5665273867848086,1,No,76743.01139150214,690.664493287088,D,11,13.82888526106506
9098,56,Female,Rural,Tablet,TV,4.403493640601967,1,No,132139.6999154745,454.89555966228914,D,7,79.39801187900876
9099,40,Female,Urban,Tablet,Digital,7.978676511457249,2,Yes,146048.41298145422,100.69967793830757,A,12,75.61353334258814
9100,19,Female,Urban,Tablet,Social Media,0.8462973600528978,4,No,130114.45418556914,625.2758367215811,A,18,89.26974103901979
9101,33,Other,Urban,Desktop,Digital,2.0567571383196426,2,No,109849.91417223275,809.5058816322934,D,1,10.936083350772808
9102,29,Other,Rural,Desktop,Streaming,2.697678726007565,1,No,115717.92130004478,294.9657268544422,D,10,81.478416090929
9103,26,Female,Rural,Tablet,TV,5.591260187245936,2,No,115852.91395081954,696.4300401239005,A,8,38.4251006074686
9104,40,Female,Suburban,Tablet,TV,0.4319602562373981,4,No,123961.52814036039,416.3621812598283,C,16,8.281757669472178
9105,,Male,Urban,Desktop,Digital,8.600428078549003,1,No,27268.958712977197,849.8446124664923,D,14,80.8379836177303
9106,60,Other,Urban,Desktop,Digital,4.7072669857045,4,No,29721.91126352997,494.0786927426919,B,9,77.42916887005725
9107,41,Male,Rural,Mobile,Digital,4.852325138073294,1,No,32658.87650338845,156.4200318854337,A,2,62.05697314749682
9108,31,Other,Urban,Desktop,Social Media,3.2651900572254275,0,No,138453.85745860531,576.3045283550757,A,12,47.90395614883448
9109,34,Female,Rural,Mobile,TV,2.1200259665877375,1,No,100833.37727350548,646.8781962420979,A,5,27.739953134679762
9110,56,Other,Suburban,Tablet,Social Media,3.6366909842306083,2,Yes,79191.81992397716,387.6884346612286,D,4,93.50482155456667
9111,42,Other,Rural,Tablet,Streaming,9.13400212356982,1,No,120130.47829125573,169.8484828729209,B,1,71.47560360040883
9112,37,Male,Urban,Tablet,Social Media,0.9423082972701902,5,No,48614.085003544744,777.8270076888599,D,7,43.88179828235357
9113,52,Female,Rural,Desktop,Digital,0.6072858911774459,0,Yes,124651.85255032488,586.7962690132124,B,5,39.1856588882457
9114,64,Female,Rural,Desktop,Streaming,1.144514139375532,2,Yes,64961.49344559567,288.75992332691044,B,13,67.21874020447488
9115,23,Female,Suburban,Tablet,Streaming,7.769775349473482,1,No,102481.40760875524,268.6507848468465,A,9,38.87825152749246
9116,50,Male,Urban,Tablet,Social Media,0.4841644882968765,0,Yes,148369.08619721408,591.3596130383039,C,17,22.609831466241193
9117,18,Male,Urban,Mobile,Social Media,3.3316523754859153,2,No,29344.178062696556,378.670337007803,C,10,52.20981196722037
9118,33,Male,Suburban,Desktop,Digital,4.248590351608806,2,No,144473.76269383176,722.103904904923,C,13,74.82185029255741
9119,22,Other,Rural,Desktop,Digital,5.071110972625117,1,No,119813.2813844286,413.892354704,B,2,94.85466379591954
9120,36,Other,Rural,Mobile,Streaming,0.031992513615193285,1,Yes,77905.93469175466,523.422748995388,D,9,26.79946388461567
9121,,Male,Urban,Tablet,Digital,4.867653274121126,1,No,33328.92209081008,153.74869972572566,C,10,35.4350879798238
9122,52,Male,Rural,Tablet,TV,1.949243644102826,2,No,34520.80056044746,514.8633631156584,D,18,11.2057940136154
9123,43,Female,Suburban,Desktop,TV,0.9787700292004786,1,No,95716.15099332991,109.11624798319515,D,3,85.02462866341534
9124,43,Other,Urban,Desktop,Streaming,5.332962835820788,2,No,88308.4011292084,424.61102210573426,D,4,64.36644404255539
9125,41,Other,Rural,Tablet,Social Media,7.441491966102435,3,Yes,89601.4087202994,379.21178879851794,B,11,80.43757827362143
9126,55,Female,Suburban,Mobile,Social Media,9.347495399662746,3,No,56132.97110603404,780.6040733974612,D,5,6.786316644283053
9127,33,Female,Suburban,Mobile,TV,9.126595034907085,2,No,31930.279723595486,791.8969955503518,C,15,43.49938545461606
9128,36,Female,Urban,Mobile,Social Media,3.989966262399338,2,No,123927.17617216802,476.87659564581077,C,9,81.81052085854344
9129,39,Male,Urban,Desktop,Digital,7.0405775087689335,1,No,48829.538024577254,978.288194729108,A,10,13.87927711513649
9130,52,Male,Rural,Mobile,TV,6.956202187658982,3,Yes,103900.5752503262,325.0723068454952,A,14,55.999188083562245
9131,20,Male,Rural,Desktop,Streaming,4.121056606735118,2,No,67429.13648042813,249.18380580582766,C,17,51.13888896779078
9132,53,Male,Rural,Desktop,Social Media,0.982104032044514,3,No,102423.79270511663,832.8840607826423,A,5,0.07191702021903668
9133,33,Male,Suburban,Tablet,Streaming,3.820089152841973,2,No,120023.5466074196,559.0986480229913,A,19,31.085589378015243
9134,55,Other,Suburban,Tablet,Streaming,9.923578824437747,4,Yes,45217.346422846225,275.7873168106157,A,2,45.19307051116452
9135,55,Other,Rural,Mobile,Social Media,5.550346802792577,2,No,21784.25683439101,399.64039045942235,A,15,86.17292525596126
9136,39,Other,Urban,Mobile,Social Media,3.4139100621015803,3,No,56283.881983386855,185.18614166324465,D,13,56.15823419345983
9137,47,Female,Suburban,Desktop,TV,7.4381477686392525,3,No,144966.35280382592,726.5966519704664,C,10,23.988649095228343
9138,43,Other,Suburban,Tablet,TV,6.863257920085216,2,No,43804.143644625874,547.1119388851253,A,9,23.89777958966214
9139,54,Female,Rural,Tablet,Streaming,5.787999120840829,2,No,81534.05429053251,607.8349849707575,A,9,87.05212307299422
9140,39,Other,Urban,Desktop,Streaming,6.374326055466465,5,No,68541.11205036446,166.90727350122575,A,6,49.41484627504394
9141,50,Male,Suburban,Mobile,TV,5.849379101177132,2,No,60239.78462100285,729.3848837222165,B,15,88.07203624235851
9142,62,Other,Urban,Mobile,Streaming,9.56277031785936,2,No,115019.78445578931,364.44343376268415,A,15,68.32841930308356
9143,42,Male,Suburban,Desktop,Digital,5.091339323869269,2,Yes,113817.91321227206,244.01204369222455,D,13,45.4588069457247
9144,,Male,Urban,Tablet,Social Media,5.90190912971432,0,No,121417.23164991339,482.21103649652287,B,1,92.7915179115494
9145,44,Other,Urban,Desktop,Social Media,4.716549478491963,2,No,64092.59225724967,869.1074180134431,C,10,9.561560334402808
9146,48,Other,Suburban,Desktop,Digital,6.002222414552642,1,No,66696.95286873454,434.37791639947284,A,2,63.99591715676976
9147,40,Male,Urban,Mobile,TV,8.908269070976289,3,No,91142.09545706121,198.1260309754985,A,10,98.51134353630351
9148,32,Female,Suburban,Tablet,TV,3.397545672232549,2,No,20492.7606700245,947.9606831220107,B,7,93.29424412513829
9149,18,Female,Suburban,Mobile,Streaming,4.9590286914259964,1,Yes,143997.62898254665,675.2867730275503,C,8,42.15490324074324
9150,46,Other,Urban,Mobile,Streaming,4.486109555090324,3,No,50478.32018230843,371.4258630718213,B,12,22.752810732648875
9151,,Male,Suburban,Tablet,TV,3.979772816131708,4,No,42407.59742717759,624.6481898303442,B,16,20.425983066714394
9152,22,Female,Urban,Mobile,Streaming,8.210372385239321,0,No,102859.1431702831,181.28797926745227,A,13,7.178104349743397
9153,,Other,Suburban,Desktop,Digital,2.319451613685958,2,No,130253.51560164236,607.842585332498,A,9,96.70799991352355
9154,29,Other,Urban,Desktop,Social Media,4.999180005626518,2,No,103453.25414723539,837.3952822119832,A,11,71.88691489276653
9155,63,Male,Suburban,Tablet,Digital,9.246344134789473,1,No,101796.61709404377,224.53497283842063,D,9,38.71266962473931
9156,25,Female,Suburban,Desktop,Social Media,1.6125482348351272,1,No,83490.46818713585,851.1570050851201,A,16,52.64691521623804
9157,20,Other,Rural,Desktop,Social Media,0.04644486504650658,0,No,135789.42803751875,597.6088160995464,D,4,48.0366694011524
9158,,Female,Suburban,Desktop,Streaming,2.6522356594250738,3,Yes,145738.42521098623,273.13321888388265,B,14,30.452820879684715
9159,24,Other,Suburban,Desktop,Streaming,9.22311359915408,0,No,97384.35449004888,290.1629982981865,D,8,35.62034494876054
9160,65,Other,Urban,Mobile,Social Media,0.8762447360350534,2,Yes,30254.18909650413,894.8166414198414,D,7,67.14352325350896
9161,27,Female,Urban,Desktop,Streaming,1.3707442124550562,3,No,33114.936580804104,528.1803361011187,C,12,24.60449827071639
9162,40,Female,Urban,Tablet,Digital,3.203397219583496,0,No,74500.00987439239,354.56289596048134,C,7,0.16485451716300448
9163,27,Male,Urban,Mobile,TV,7.697036314015859,2,No,83990.28433766356,327.2274692581974,C,10,94.22583827079791
9164,56,Male,Rural,Desktop,Streaming,7.512807593102787,1,No,103274.51908268305,460.1160398590334,A,11,3.969082541405766
9165,39,Male,Rural,Desktop,Streaming,0.8707028558899577,1,No,149136.09705297492,799.9412821971534,A,7,51.42602348447619
9166,42,Male,Urban,Tablet,Streaming,9.338422940365232,2,No,112016.42033822737,124.06206038041663,B,11,60.30715934175228
9167,49,Female,Urban,Mobile,TV,2.3881880989698545,4,Yes,133531.93709628933,196.92073700731743,C,14,14.816634312492916
9168,30,Male,Urban,Desktop,Digital,2.8063678534433723,3,No,142559.4747156825,500.2127326110847,D,15,27.163912169861028
9169,26,Female,Urban,Tablet,Social Media,3.8641771192495455,3,No,45437.344112989864,916.9603143608595,A,12,42.46091515824767
9170,58,Other,Suburban,Mobile,Digital,6.344927622863828,1,No,63375.59399619306,895.2405028308999,A,19,10.094029474235223
9171,63,Female,Urban,Mobile,Streaming,5.213094518811458,1,Yes,109437.09159183074,803.1098866151062,D,1,39.08059957120682
9172,30,Male,Suburban,Desktop,TV,9.28614900882684,2,No,104882.88205813256,980.9561759868923,C,17,99.68150188909262
9173,45,Female,Urban,Tablet,Digital,5.6462065568731585,0,No,75019.68848789326,196.80912868019263,B,2,94.83303511793477
9174,56,Female,Rural,Tablet,Streaming,8.570370322423077,1,No,131030.76948172106,895.0950131781823,C,6,39.73524129929342
9175,49,Female,Rural,Desktop,Streaming,0.7820379987726345,2,No,147522.6705275239,118.00941446130665,A,12,88.28328262744756
9176,52,Female,Urban,Desktop,Social Media,8.559019634203935,0,No,71791.75406225852,473.5569688258465,A,1,55.06031262695434
9177,51,Female,Rural,Desktop,TV,1.9771315176965787,5,Yes,65163.976780163204,302.9738456358921,A,15,98.1777161965146
9178,23,Male,Rural,Tablet,Social Media,3.625546956901209,4,No,57463.91023318464,426.5785101174151,A,18,58.50857618070041
9179,41,Female,Rural,Mobile,Digital,3.198866347588556,3,No,92964.17107341156,976.5710569928845,B,13,8.299629223807859
9180,38,Male,Rural,Desktop,Social Media,3.3728152771288133,4,No,99590.29593418469,396.1279584193772,A,5,62.747218801227234
9181,33,Other,Suburban,Desktop,Digital,9.186811018571913,1,No,43664.387486252934,666.5948223103461,B,1,37.38107877854356
9182,65,Female,Suburban,Mobile,Streaming,4.415937225136912,4,No,56661.63790939341,719.523521565839,D,2,71.90238263743913
9183,52,Other,Suburban,Mobile,TV,2.679682302063827,2,Yes,35691.10553383939,594.5994184824247,C,4,36.44887190119677
9184,43,Male,Suburban,Tablet,TV,2.944020031965934,1,No,137571.54988824815,181.890877054903,A,16,33.29482748130593
9185,41,Female,Urban,Desktop,Streaming,8.03336453887567,3,No,104300.54154494828,870.4158083461971,A,10,66.46375383458692
9186,52,Other,Rural,Tablet,TV,5.3911430222694054,0,No,92283.05147740053,808.5767353802646,A,11,9.907831705523318
9187,26,Male,Rural,Mobile,Social Media,4.494971190765671,1,No,140093.24067629653,774.5634496415117,C,14,18.050847181365814
9188,61,Other,Urban,Desktop,Digital,9.268138856801198,1,No,147751.69069481915,919.4209200697442,C,17,40.932374471306275
9189,59,Female,Urban,Tablet,Digital,9.300077006242326,2,No,23231.464233270322,412.63682895624163,B,18,1.2059943969838005
9190,18,Female,Suburban,Tablet,Digital,7.561182433652236,2,No,122723.52092516968,618.4624105843457,B,1,19.268845141443702
9191,51,Female,Suburban,Mobile,Social Media,5.180065139745642,0,Yes,90047.69315131959,804.9504801979607,A,15,55.86636186282674
9192,39,Male,Rural,Desktop,Digital,1.1661164006408375,4,No,20319.924778218945,499.9972735264941,C,7,72.82763062225946
9193,33,Other,Urban,Tablet,TV,7.079498349463903,3,No,75852.20558142726,966.7356683459061,A,10,36.362633342884074
9194,45,Male,Rural,Tablet,Digital,8.151123311575937,2,No,120601.6537589369,863.8179601503571,B,1,44.35569899803784
9195,20,Other,Urban,Mobile,Social Media,8.520416673564426,3,No,116564.72213324107,577.5623061807024,A,9,34.755445311874745
9196,50,Male,Suburban,Desktop,TV,5.818652750193531,1,Yes,140562.52565098758,232.59276878733613,A,4,8.366216940258797
9197,,Female,Rural,Mobile,Streaming,6.168390909165925,4,Yes,100787.27432345225,553.3125812147407,D,2,94.07843666209136
9198,42,Other,Rural,Tablet,TV,7.092909415905158,4,No,49412.45823538939,286.25342593248405,B,8,48.90030654503998
9199,36,Other,Urban,Desktop,Social Media,8.73928874731844,2,No,114403.76990647869,465.9210784223653,B,13,12.213691322526499
9200,49,Other,Rural,Mobile,TV,0.45423908280262215,2,No,147560.7182423118,338.9825595671798,A,18,88.46309929930378
9201,33,Male,Suburban,Desktop,Digital,5.63221945606878,1,No,135089.18916949118,831.6447058338634,A,6,46.291203188326
9202,19,Female,Rural,Desktop,Social Media,3.6909619757247993,3,No,20275.339733899433,333.4619962374063,D,15,51.18049660040471
9203,46,Other,Urban,Desktop,Streaming,8.331592276068315,1,No,76123.28616970923,632.3207185346614,C,8,76.31999544176014
9204,35,Male,Rural,Tablet,Digital,1.338111416135651,3,No,47044.181051653475,146.9526007663515,C,13,47.517577946365655
